campaign_id,stat_time_day,impressions,conversion_rate,spend,conversion,cpm,profile_visits,follows,shares,total_complete_payment_rate,clicks,comments,cost_per_conversion,clicks_on_music_disc,ctr,cpc,likes,shopping,shopping_sigla,campaign_name,objective_type
1847431562326049,2025-12-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849887841738834,2025-12-20 00:00:00,12651,0.0,36.63,0,2.9,80,1,0,0.0,4,0,0.0,0,0.03,9.16,10,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-28 00:00:00,5769,0.0,9.24,0,1.6,12,4,0,0.0,0,1,0.0,0,0.0,0.0,16,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-08 00:00:00,6726,0.0,16.83,0,2.5,15,5,0,0.0,0,0,0.0,0,0.0,0.0,23,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-11 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-08 00:00:00,15027,0.0,41.95,0,2.79,74,2,0,0.0,30,0,0.0,0,0.2,1.4,7,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-22 00:00:00,5864,0.0,12.48,0,2.13,7,5,2,0.0,0,0,0.0,0,0.0,0.0,12,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-17 00:00:00,8635,0.0,31.67,0,3.67,118,0,0,0.0,832,0,0.0,0,9.64,0.04,5,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-24 00:00:00,9801,0.0,30.34,0,3.1,71,0,0,0.0,859,0,0.0,0,8.76,0.04,2,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-04 00:00:00,9297,0.0,42.63,0,4.59,60,0,0,0.0,1022,0,0.0,0,10.99,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849887841738834,2025-12-28 00:00:00,15360,0.0,35.68,0,2.32,87,4,0,0.0,20,0,0.0,0,0.13,1.78,10,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-11 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431714944034,2025-12-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-21 00:00:00,13809,0.0,37.12,0,2.69,102,2,0,0.0,8,0,0.0,0,0.06,4.64,14,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-17 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1850600369247313,2025-12-09 00:00:00,6852,0.0,16.08,0,2.35,14,7,0,0.0,0,1,0.0,0,0.0,0.0,23,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-10 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1850600369247313,2025-12-29 00:00:00,5171,0.0,8.24,0,1.59,14,3,0,0.0,0,1,0.0,0,0.0,0.0,12,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-30 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-24 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-11 00:00:00,6175,0.0,36.93,0,5.98,100,2,0,0.0,725,0,0.0,0,11.74,0.05,4,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-12-05 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-12-31 00:00:00,7226,0.0,21.63,0,2.99,23,0,0,0.0,1087,0,0.0,0,15.04,0.02,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-12-04 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-12-03 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-29 00:00:00,15837,0.0,35.41,0,2.24,79,0,0,0.0,8,0,0.0,0,0.05,4.43,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-09 00:00:00,16266,0.0,40.28,0,2.48,33,3,0,0.0,24,0,0.0,0,0.15,1.68,15,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-02 00:00:00,13708,0.0,41.3,0,3.01,21,0,1,0.0,33,0,0.0,0,0.24,1.25,6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431714944034,2025-12-07 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849768886744178,2025-12-25 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-12-22 00:00:00,13838,0.0,36.96,0,2.67,104,1,0,0.0,6,0,0.0,0,0.04,6.16,7,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-16 00:00:00,6022,0.0,13.01,0,2.16,19,7,0,0.0,0,0,0.0,0,0.0,0.0,11,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1847432144410706,2025-12-08 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-12-23 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431562326049,2025-12-03 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-12-13 00:00:00,7241,0.0,36.31,0,5.01,78,0,0,0.0,902,0,0.0,0,12.46,0.04,2,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1850600369247313,2025-12-30 00:00:00,1442,0.0,2.48,0,1.72,2,0,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-10 00:00:00,6417,0.0,15.6,0,2.43,26,7,2,0.0,0,2,0.0,0,0.0,0.0,36,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1849768886744178,2025-12-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-20 00:00:00,6894,0.0,32.62,0,4.73,46,1,0,0.0,854,0,0.0,0,12.39,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431562326049,2025-12-10 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849887841738834,2025-12-15 00:00:00,16599,0.0,39.76,0,2.4,42,0,0,0.0,44,0,0.0,0,0.27,0.9,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-23 00:00:00,5791,0.0,12.54,0,2.17,16,5,0,0.0,0,1,0.0,0,0.0,0.0,18,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1849887841738834,2025-12-03 00:00:00,16939,0.0,42.08,0,2.48,17,1,0,0.0,31,1,0.0,0,0.18,1.36,9,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-17 00:00:00,5514,0.0,13.45,0,2.44,15,5,0,0.0,0,2,0.0,0,0.0,0.0,12,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-12 00:00:00,7310,0.0,44.89,0,6.14,41,0,0,0.0,1224,0,0.0,0,16.74,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-12-02 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849768886744178,2025-12-06 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-19 00:00:00,7958,0.0,32.71,0,4.11,75,0,0,0.0,972,0,0.0,0,12.21,0.03,5,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-12-09 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-26 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-12-23 00:00:00,14250,0.0,37.33,0,2.62,132,3,0,0.0,5,0,0.0,0,0.04,7.47,9,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-16 00:00:00,14066,0.0,36.58,0,2.6,65,1,0,0.0,25,0,0.0,0,0.18,1.46,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431562326049,2025-12-04 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-12-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849768886744178,2025-12-12 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-12-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1850600369247313,2025-12-24 00:00:00,5535,0.0,11.78,0,2.13,13,2,1,0.0,0,0,0.0,0,0.0,0.0,18,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-04 00:00:00,4457,0.0,8.45,0,1.9,15,8,0,0.0,0,0,0.0,0,0.0,0.0,15,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-02 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-19 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-06 00:00:00,7114,0.0,41.71,0,5.86,59,0,0,0.0,1016,0,0.0,0,14.28,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-26 00:00:00,8762,0.0,29.28,0,3.34,79,0,0,0.0,991,0,0.0,0,11.31,0.03,-1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431562326049,2025-12-11 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-12-08 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-24 00:00:00,15104,0.0,37.83,0,2.5,96,6,1,0.0,7,2,0.0,0,0.05,5.4,13,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431714944034,2025-12-02 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849768886744178,2025-12-20 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-12-17 00:00:00,13991,0.0,38.36,0,2.74,107,0,2,0.0,7,0,0.0,0,0.05,5.48,9,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-11 00:00:00,6752,0.0,16.4,0,2.43,20,1,0,0.0,0,0,0.0,0,0.0,0.0,17,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-31 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1849887841738834,2025-12-04 00:00:00,15454,0.0,40.06,0,2.59,84,1,2,0.0,15,0,0.0,0,0.1,2.67,5,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1848504928619618,2025-12-08 00:00:00,7636,0.0,40.66,0,5.32,45,0,0,0.0,1027,0,0.0,0,13.45,0.04,2,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-28 00:00:00,10969,0.0,38.17,0,3.48,3,0,0,0.0,1507,0,0.0,0,13.74,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1811358948673554,2025-12-17 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
1850600369247313,2025-12-25 00:00:00,6509,0.0,11.58,0,1.78,12,3,0,0.0,0,0,0.0,0,0.0,0.0,14,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-21 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-13 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-15 00:00:00,6916,0.0,33.72,0,4.88,167,1,0,0.0,920,0,0.0,0,13.3,0.04,4,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-12-29 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431562326049,2025-12-05 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849887841738834,2025-12-30 00:00:00,16194,0.0,35.29,0,2.18,105,8,2,0.0,14,1,0.0,0,0.09,2.52,17,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-10 00:00:00,17632,0.0,43.46,0,2.46,47,2,0,0.0,36,0,0.0,0,0.2,1.21,12,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-18 00:00:00,5807,0.0,13.91,0,2.4,11,2,0,0.0,0,0,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-12 00:00:00,6311,0.0,15.2,0,2.41,13,2,0,0.0,0,0,0.0,0,0.0,0.0,8,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-27 00:00:00,11955,0.0,39.19,0,3.28,58,1,0,0.0,1413,0,0.0,0,11.82,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-07 00:00:00,6626,0.0,37.65,0,5.68,64,0,0,0.0,845,0,0.0,0,12.75,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-12-07 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-12-08 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-12-14 00:00:00,7024,0.0,37.46,0,5.33,63,0,0,0.0,1106,0,0.0,0,15.75,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-12-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1850600369247313,2025-12-05 00:00:00,6668,0.0,15.03,0,2.25,16,5,0,0.0,0,0,0.0,0,0.0,0.0,21,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1849887841738834,2025-12-18 00:00:00,12592,0.0,35.57,0,2.82,96,2,0,0.0,12,1,0.0,0,0.1,2.96,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-31 00:00:00,14428,0.0,28.63,0,1.98,100,1,0,0.0,7,2,0.0,0,0.05,4.09,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-11 00:00:00,15888,0.0,41.16,0,2.59,35,1,0,0.0,42,0,0.0,0,0.26,0.98,4,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-07 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431714944034,2025-12-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1850600369247313,2025-12-19 00:00:00,5406,0.0,13.27,0,2.45,18,1,0,0.0,0,0,0.0,0,0.0,0.0,6,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-20 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504162177105,2025-12-07 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504928619618,2025-12-21 00:00:00,7987,0.0,31.97,0,4.0,105,1,0,0.0,791,0,0.0,0,9.9,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-12-13 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-19 00:00:00,12367,0.0,37.05,0,3.0,107,3,1,0.0,24,2,0.0,0,0.19,1.54,6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1850600369247313,2025-12-06 00:00:00,6124,0.0,15.76,0,2.57,27,11,0,0.0,0,2,0.0,0,0.0,0.0,17,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1849887841738834,2025-12-12 00:00:00,15393,0.0,41.64,0,2.71,40,2,0,0.0,34,0,0.0,0,0.22,1.22,13,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-26 00:00:00,6103,0.0,10.24,0,1.68,10,3,2,0.0,0,1,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-03 00:00:00,6881,0.0,34.21,0,4.97,4,0,0,0.0,993,0,0.0,0,14.43,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-23 00:00:00,5834,0.0,32.01,0,5.49,57,0,0,0.0,774,0,0.0,0,13.27,0.04,3,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-12-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1850600369247313,2025-12-20 00:00:00,5559,0.0,13.39,0,2.41,11,2,1,0.0,0,0,0.0,0,0.0,0.0,6,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-10 00:00:00,6566,0.0,34.39,0,5.24,118,1,0,0.0,708,0,0.0,0,10.78,0.05,7,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-12-04 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-05 00:00:00,13792,0.0,38.64,0,2.8,102,1,2,0.0,3,0,0.0,0,0.02,12.88,7,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1848504928619618,2025-12-30 00:00:00,11785,0.0,35.86,0,3.04,24,0,0,0.0,1620,0,0.0,0,13.75,0.02,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-12-08 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-12-25 00:00:00,15980,0.0,35.84,0,2.24,110,4,0,0.0,17,0,0.0,0,0.11,2.11,9,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1850600369247313,2025-12-13 00:00:00,6806,0.0,15.41,0,2.26,13,1,1,0.0,0,0,0.0,0,0.0,0.0,7,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-07 00:00:00,6569,0.0,16.61,0,2.53,17,4,0,0.0,0,0,0.0,0,0.0,0.0,25,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1850600369247313,2025-12-27 00:00:00,5857,0.0,9.92,0,1.69,9,2,0,0.0,0,1,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-12-22 00:00:00,7224,0.0,32.3,0,4.47,33,1,0,0.0,970,0,0.0,0,13.43,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431562326049,2025-12-07 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-12-02 00:00:00,6007,0.0,31.45,0,5.24,0,0,0,0.0,1007,0,0.0,0,16.76,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-29 00:00:00,12568,0.0,35.72,0,2.84,19,0,0,0.0,1571,0,0.0,0,12.5,0.02,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-12-03 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-12-09 00:00:00,7554,0.0,37.82,0,5.01,36,0,0,0.0,1003,0,0.0,0,13.28,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-12-19 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-13 00:00:00,15932,0.0,40.82,0,2.56,40,2,1,0.0,35,0,0.0,0,0.22,1.17,13,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-26 00:00:00,15865,0.0,35.3,0,2.23,93,4,0,0.0,17,0,0.0,0,0.11,2.08,7,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-02 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1850600369247313,2025-12-14 00:00:00,6996,0.0,14.89,0,2.13,16,4,0,0.0,0,0,0.0,0,0.0,0.0,21,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-05 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849768886744178,2025-12-29 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849768886744178,2025-12-09 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-12-12 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-12-16 00:00:00,8290,0.0,35.35,0,4.26,147,2,0,0.0,1005,0,0.0,0,12.12,0.04,4,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-12-10 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-06 00:00:00,12795,0.0,39.8,0,3.11,100,1,0,0.0,2,1,0.0,0,0.02,19.9,6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1854324205639697,2026-01-18 00:00:00,8555,0.0,13.41,0,1.57,21,1,0,0.0,0,0,0.0,0,0.0,0.0,7,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
1849887841738834,2026-01-03 00:00:00,2,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
